"SortID","SpeciesID","Taxon","Phylum","Subphylum","Class","Subclass","Infraclass","Superorder","Order","Suborder","Infraorder","Superfamily","Family","Subfamily","Tribe","Genus","Subgenus","species","Describer","flag","B-Code","IBI Sensitive Taxa"
85200.00,3715.00,"Cancellariinae","MOLLUSCA","Conchifera","Gastropoda","Orthogastropoda","","Caenogastropoda","Hypsogastropoda","Neogastropoda","","Cancellaroidea","Cancellariidae","Cancellariinae","","","","","",0,,0
85300.00,4289.00,"Cancellaria sp","MOLLUSCA","Conchifera","Gastropoda","Orthogastropoda","","Caenogastropoda","Hypsogastropoda","Neogastropoda","","Cancellaroidea","Cancellariidae","Cancellariinae","","Cancellaria","","","",0,,0
85325.00,495.00,"Cancellaria cooperii","MOLLUSCA","Conchifera","Gastropoda","Orthogastropoda","","Caenogastropoda","Hypsogastropoda","Neogastropoda","","Cancellaroidea","Cancellariidae","Cancellariinae","","Cancellaria","","cooperii","Gabb 1865",0,,0
85350.00,496.00,"Cancellaria crawfordiana","MOLLUSCA","Conchifera","Gastropoda","Orthogastropoda","","Caenogastropoda","Hypsogastropoda","Neogastropoda","","Cancellaroidea","Cancellariidae","Cancellariinae","","Cancellaria","","crawfordiana","Dall 1891",0,,0
85375.00,497.00,"Cancellaria decussata","MOLLUSCA","Conchifera","Gastropoda","Orthogastropoda","","Caenogastropoda","Hypsogastropoda","Neogastropoda","","Cancellaroidea","Cancellariidae","Cancellariinae","","Cancellaria","","decussata","G. B. Sowerby I 1832",0,,0
85600.00,3696.00,"Admetinae","MOLLUSCA","Conchifera","Gastropoda","Orthogastropoda","","Caenogastropoda","Hypsogastropoda","Neogastropoda","","Cancellaroidea","Cancellariidae","Admetinae","","","","","",0,,0
85700.00,3896.00,"Admete sp","MOLLUSCA","Conchifera","Gastropoda","Orthogastropoda","","Caenogastropoda","Hypsogastropoda","Neogastropoda","","Cancellaroidea","Cancellariidae","Admetinae","","Admete","","","",0,,0
85750.00,498.00,"Admete gracilior","MOLLUSCA","Conchifera","Gastropoda","Orthogastropoda","","Caenogastropoda","Hypsogastropoda","Neogastropoda","","Cancellaroidea","Cancellariidae","Admetinae","","Admete","","gracilior","(Carpenter 1869)",0,,0
85800.00,2659.00,"Heterobranchia","MOLLUSCA","Conchifera","Gastropoda","Orthogastropoda","","Heterobranchia","","","","","","","","","","","",0,,0
85900.00,2669.00,"Lower Heterobranchia","MOLLUSCA","Conchifera","Gastropoda","Orthogastropoda","","Heterobranchia","""Lower Heterobranchia""","","","","","","","","","","",0,,0
86000.00,2888.00,"Acteonoidea","MOLLUSCA","Conchifera","Gastropoda","Orthogastropoda","","Heterobranchia","""Lower Heterobranchia""","","","Acteonoidea","","","","","","","",0,,0
86100.00,3095.00,"Acteonidae","MOLLUSCA","Conchifera","Gastropoda","Orthogastropoda","","Heterobranchia","""Lower Heterobranchia""","","","Acteonoidea","Acteonidae","","","","","","",0,,0
86200.00,3694.00,"Acteoninae","MOLLUSCA","Conchifera","Gastropoda","Orthogastropoda","","Heterobranchia","""Lower Heterobranchia""","","","Acteonoidea","Acteonidae","Acteoninae","","","","","",0,,0
86300.00,3891.00,"Acteon sp","MOLLUSCA","Conchifera","Gastropoda","Orthogastropoda","","Heterobranchia","""Lower Heterobranchia""","","","Acteonoidea","Acteonidae","Acteoninae","","Acteon","","","",0,,0
86350.00,499.00,"Acteon traskii","MOLLUSCA","Conchifera","Gastropoda","Orthogastropoda","","Heterobranchia","""Lower Heterobranchia""","","","Acteonoidea","Acteonidae","Acteoninae","","Acteon","","traskii","Stearns 1898",0,,0
86400.00,5994.00,"Rictaxis sp","MOLLUSCA","Conchifera","Gastropoda","Orthogastropoda","","Heterobranchia","""Lower Heterobranchia""","","","Acteonoidea","Acteonidae","Acteoninae","","Rictaxis","","","",0,,0
86450.00,500.00,"Rictaxis painei","MOLLUSCA","Conchifera","Gastropoda","Orthogastropoda","","Heterobranchia","""Lower Heterobranchia""","","","Acteonoidea","Acteonidae","Acteoninae","","Rictaxis","","painei","(Dall 1903)",0,,0
86500.00,501.00,"Rictaxis punctocaelatus","MOLLUSCA","Conchifera","Gastropoda","Orthogastropoda","","Heterobranchia","""Lower Heterobranchia""","","","Acteonoidea","Acteonidae","Acteoninae","","Rictaxis","","punctocaelatus","(Carpenter 1864)",0,8.27,0
86600.00,3133.00,"Aplustridae","MOLLUSCA","Conchifera","Gastropoda","Orthogastropoda","","Heterobranchia","""Lower Heterobranchia""","","","Acteonoidea","Aplustridae","","","","","","",0,,0
86700.00,5659.00,"Parvaplustrum sp","MOLLUSCA","Conchifera","Gastropoda","Orthogastropoda","","Heterobranchia","""Lower Heterobranchia""","","","Acteonoidea","Aplustridae","","","Parvaplustrum","","","",0,,0
86750.00,502.00,"Parvaplustrum sp A","MOLLUSCA","Conchifera","Gastropoda","Orthogastropoda","","Heterobranchia","""Lower Heterobranchia""","","","Acteonoidea","Aplustridae","","","Parvaplustrum","","sp A","SCAMIT 1995 §",0,,0
86800.00,503.00,"Parvaplustrum sp B","MOLLUSCA","Conchifera","Gastropoda","Orthogastropoda","","Heterobranchia","""Lower Heterobranchia""","","","Acteonoidea","Aplustridae","","","Parvaplustrum","","sp B","SCAMIT 1996 §",0,,0
86900.00,3029.00,"Pyramidelloidea","MOLLUSCA","Conchifera","Gastropoda","Orthogastropoda","","Heterobranchia","""Lower Heterobranchia""","","","Pyramidelloidea","","","","","","","",0,,0
87000.00,3576.00,"Pyramidellidae","MOLLUSCA","Conchifera","Gastropoda","Orthogastropoda","","Heterobranchia","""Lower Heterobranchia""","","","Pyramidelloidea","Pyramidellidae","","","","","","",0,,0
87050.00,3802.00,"Odostomiinae","MOLLUSCA","Conchifera","Gastropoda","Orthogastropoda","","Heterobranchia","""Lower Heterobranchia""","","","Pyramidelloidea","Pyramidellidae","Odostomiinae","","","","","",0,,0
87100.00,8193.00,"Aartsenia sp","MOLLUSCA","Conchifera","Gastropoda","Orthogastropoda","","Heterobranchia","""Lower Heterobranchia""","","","Pyramidelloidea","Pyramidellidae","Odostomiinae","","Aartsenia","","","",0,,0
87110.00,8194.00,"Aartsenia pupiformis","MOLLUSCA","Conchifera","Gastropoda","Orthogastropoda","","Heterobranchia","""Lower Heterobranchia""","","","Pyramidelloidea","Pyramidellidae","Odostomiinae","","Aartsenia","","pupiformis","(Carpenter 1865)",0,,0
87120.00,8195.00,"Boonea sp","MOLLUSCA","Conchifera","Gastropoda","Orthogastropoda","","Heterobranchia","""Lower Heterobranchia""","","","Pyramidelloidea","Pyramidellidae","Odostomiinae","","Boonea","","","",0,,0
87130.00,8196.00,"Boonea oregonensis","MOLLUSCA","Conchifera","Gastropoda","Orthogastropoda","","Heterobranchia","""Lower Heterobranchia""","","","Pyramidelloidea","Pyramidellidae","Odostomiinae","","Boonea","","oregonensis","(Dall & Bartsch 1907)",0,,0
87140.00,8197.00,"Chrysallida sp","MOLLUSCA","Conchifera","Gastropoda","Orthogastropoda","","Heterobranchia","""Lower Heterobranchia""","","","Pyramidelloidea","Pyramidellidae","Odostomiinae","","Chrysallida","","","",0,,0
87145.00,8765.00,"Chrysallida eucosmia","MOLLUSCA","Conchifera","Gastropoda","Orthogastropoda","","Heterobranchia","""Lower Heterobranchia""","","","Pyramidelloidea","Pyramidellidae","Odostomiinae","","Chrysallida","","eucosmia","(Dall & Bartsch 1909)",0,,0
87150.00,8198.00,"Chrysallida helga","MOLLUSCA","Conchifera","Gastropoda","Orthogastropoda","","Heterobranchia","""Lower Heterobranchia""","","","Pyramidelloidea","Pyramidellidae","Odostomiinae","","Chrysallida","","helga","(Dall & Bartsch 1909)",0,,0
87160.00,8199.00,"Ivara sp","MOLLUSCA","Conchifera","Gastropoda","Orthogastropoda","","Heterobranchia","""Lower Heterobranchia""","","","Pyramidelloidea","Pyramidellidae","Odostomiinae","","Ivara","","","",0,,0
87170.00,8200.00,"Ivara turricula","MOLLUSCA","Conchifera","Gastropoda","Orthogastropoda","","Heterobranchia","""Lower Heterobranchia""","","","Pyramidelloidea","Pyramidellidae","Odostomiinae","","Ivara","","turricula","(Dall & Bartsch 1903)",0,,0
87180.00,8201.00,"Ividella sp","MOLLUSCA","Conchifera","Gastropoda","Orthogastropoda","","Heterobranchia","""Lower Heterobranchia""","","","Pyramidelloidea","Pyramidellidae","Odostomiinae","","Ividella","","","",0,,0
87190.00,8202.00,"Ividella navisa","MOLLUSCA","Conchifera","Gastropoda","Orthogastropoda","","Heterobranchia","""Lower Heterobranchia""","","","Pyramidelloidea","Pyramidellidae","Odostomiinae","","Ividella","","navisa","(Dall & Bartsch 1907)",0,,0
87200.00,5480.00,"Odostomia sp","MOLLUSCA","Conchifera","Gastropoda","Orthogastropoda","","Heterobranchia","""Lower Heterobranchia""","","","Pyramidelloidea","Pyramidellidae","Odostomiinae","","Odostomia","","","",0,37.99,1
87225.00,8203.00,"Odostomia aequisculpta","MOLLUSCA","Conchifera","Gastropoda","Orthogastropoda","","Heterobranchia","""Lower Heterobranchia""","","","Pyramidelloidea","Pyramidellidae","Odostomiinae","","Odostomia","","aequisculpta","Carpenter 1864",0,,0
87250.00,504.00,"Odostomia astricta","MOLLUSCA","Conchifera","Gastropoda","Orthogastropoda","","Heterobranchia","""Lower Heterobranchia""","","","Pyramidelloidea","Pyramidellidae","Odostomiinae","","Odostomia","","astricta","Dall & Bartsch 1907",0,,0
87300.00,505.00,"Odostomia canfieldi","MOLLUSCA","Conchifera","Gastropoda","Orthogastropoda","","Heterobranchia","""Lower Heterobranchia""","","","Pyramidelloidea","Pyramidellidae","Odostomiinae","","Odostomia","","canfieldi","Dall 1908",0,,0
87350.00,506.00,"Odostomia clementina","MOLLUSCA","Conchifera","Gastropoda","Orthogastropoda","","Heterobranchia","""Lower Heterobranchia""","","","Pyramidelloidea","Pyramidellidae","Odostomiinae","","Odostomia","","clementina","Dall & Bartsch 1909",0,,0
87400.00,507.00,"Odostomia columbiana","MOLLUSCA","Conchifera","Gastropoda","Orthogastropoda","","Heterobranchia","""Lower Heterobranchia""","","","Pyramidelloidea","Pyramidellidae","Odostomiinae","","Odostomia","","columbiana","Dall & Bartsch 1907",0,,0
87500.00,509.00,"Odostomia eugena","MOLLUSCA","Conchifera","Gastropoda","Orthogastropoda","","Heterobranchia","""Lower Heterobranchia""","","","Pyramidelloidea","Pyramidellidae","Odostomiinae","","Odostomia","","eugena","Dall & Bartsch 1909",0,,0
87550.00,510.00,"Odostomia gravida","MOLLUSCA","Conchifera","Gastropoda","Orthogastropoda","","Heterobranchia","""Lower Heterobranchia""","","","Pyramidelloidea","Pyramidellidae","Odostomiinae","","Odostomia","","gravida","Gould 1853",0,,0
87600.00,511.00,"Odostomia ritteri","MOLLUSCA","Conchifera","Gastropoda","Orthogastropoda","","Heterobranchia","""Lower Heterobranchia""","","","Pyramidelloidea","Pyramidellidae","Odostomiinae","","Odostomia","","ritteri","Dall & Bartsch 1909",0,,0
87650.00,512.00,"Odostomia tenuisculpta","MOLLUSCA","Conchifera","Gastropoda","Orthogastropoda","","Heterobranchia","""Lower Heterobranchia""","","","Pyramidelloidea","Pyramidellidae","Odostomiinae","","Odostomia","","tenuisculpta","Carpenter 1864",0,,0
87700.00,513.00,"Odostomia virginalis","MOLLUSCA","Conchifera","Gastropoda","Orthogastropoda","","Heterobranchia","""Lower Heterobranchia""","","","Pyramidelloidea","Pyramidellidae","Odostomiinae","","Odostomia","","virginalis","Dall & Bartsch 1909",0,,0
87750.00,514.00,"Odostomia sp D","MOLLUSCA","Conchifera","Gastropoda","Orthogastropoda","","Heterobranchia","""Lower Heterobranchia""","","","Pyramidelloidea","Pyramidellidae","Odostomiinae","","Odostomia","","sp D","MBC 1980 §",0,,0
88300.00,6289.00,"Trabecula sp","MOLLUSCA","Conchifera","Gastropoda","Orthogastropoda","","Heterobranchia","""Lower Heterobranchia""","","","Pyramidelloidea","Pyramidellidae","Odostomiinae","","Trabecula","","","",0,,0
88350.00,515.00,"Trabecula laxa","MOLLUSCA","Conchifera","Gastropoda","Orthogastropoda","","Heterobranchia","""Lower Heterobranchia""","","","Pyramidelloidea","Pyramidellidae","Odostomiinae","","Trabecula","","laxa","(Dall & Bartsch 1909)",0,,0
88400.00,3856.00,"Turbonillinae","MOLLUSCA","Conchifera","Gastropoda","Orthogastropoda","","Heterobranchia","""Lower Heterobranchia""","","","Pyramidelloidea","Pyramidellidae","Turbonillinae","","","","","",0,,0
88500.00,6329.00,"Turbonilla sp","MOLLUSCA","Conchifera","Gastropoda","Orthogastropoda","","Heterobranchia","""Lower Heterobranchia""","","","Pyramidelloidea","Pyramidellidae","Turbonillinae","","Turbonilla","","","",0,-17.55,0
88550.00,516.00,"Turbonilla almo","MOLLUSCA","Conchifera","Gastropoda","Orthogastropoda","","Heterobranchia","""Lower Heterobranchia""","","","Pyramidelloidea","Pyramidellidae","Turbonillinae","","Turbonilla","","almo","Dall & Bartsch 1909",0,,0
88600.00,517.00,"Turbonilla castanea","MOLLUSCA","Conchifera","Gastropoda","Orthogastropoda","","Heterobranchia","""Lower Heterobranchia""","","","Pyramidelloidea","Pyramidellidae","Turbonillinae","","Turbonilla","","castanea","Keep 1887",0,,0
88650.00,518.00,"Turbonilla chocolata","MOLLUSCA","Conchifera","Gastropoda","Orthogastropoda","","Heterobranchia","""Lower Heterobranchia""","","","Pyramidelloidea","Pyramidellidae","Turbonillinae","","Turbonilla","","chocolata","(Carpenter 1864)",0,,0
88700.00,519.00,"Turbonilla diegensis","MOLLUSCA","Conchifera","Gastropoda","Orthogastropoda","","Heterobranchia","""Lower Heterobranchia""","","","Pyramidelloidea","Pyramidellidae","Turbonillinae","","Turbonilla","","diegensis","Dall & Bartsch 1909",0,,0
88750.00,520.00,"Turbonilla kelseyi","MOLLUSCA","Conchifera","Gastropoda","Orthogastropoda","","Heterobranchia","""Lower Heterobranchia""","","","Pyramidelloidea","Pyramidellidae","Turbonillinae","","Turbonilla","","kelseyi","Dall & Bartsch 1909",0,,0
88800.00,521.00,"Turbonilla nuttingi","MOLLUSCA","Conchifera","Gastropoda","Orthogastropoda","","Heterobranchia","""Lower Heterobranchia""","","","Pyramidelloidea","Pyramidellidae","Turbonillinae","","Turbonilla","","nuttingi","Dall & Bartsch 1909",0,,0
88850.00,522.00,"Turbonilla raymondi","MOLLUSCA","Conchifera","Gastropoda","Orthogastropoda","","Heterobranchia","""Lower Heterobranchia""","","","Pyramidelloidea","Pyramidellidae","Turbonillinae","","Turbonilla","","raymondi","Dall & Bartsch 1909",0,,0
88900.00,523.00,"Turbonilla regina","MOLLUSCA","Conchifera","Gastropoda","Orthogastropoda","","Heterobranchia","""Lower Heterobranchia""","","","Pyramidelloidea","Pyramidellidae","Turbonillinae","","Turbonilla","","regina","Dall & Bartsch 1909",0,,0
88950.00,524.00,"Turbonilla santarosana","MOLLUSCA","Conchifera","Gastropoda","Orthogastropoda","","Heterobranchia","""Lower Heterobranchia""","","","Pyramidelloidea","Pyramidellidae","Turbonillinae","","Turbonilla","","santarosana","Dall & Bartsch 1909",0,,0
89000.00,525.00,"Turbonilla tenuicula","MOLLUSCA","Conchifera","Gastropoda","Orthogastropoda","","Heterobranchia","""Lower Heterobranchia""","","","Pyramidelloidea","Pyramidellidae","Turbonillinae","","Turbonilla","","tenuicula","(Gould 1853)",0,,0
89050.00,526.00,"Turbonilla sp A","MOLLUSCA","Conchifera","Gastropoda","Orthogastropoda","","Heterobranchia","""Lower Heterobranchia""","","","Pyramidelloidea","Pyramidellidae","Turbonillinae","","Turbonilla","","sp A","SCAMIT 1988 §",0,-17.55,0
89600.00,3109.00,"Amathinidae","MOLLUSCA","Conchifera","Gastropoda","Orthogastropoda","","Heterobranchia","""Lower Heterobranchia""","","","Pyramidelloidea","Amathinidae","","","","","","",0,,0
89700.00,4999.00,"Iselica sp","MOLLUSCA","Conchifera","Gastropoda","Orthogastropoda","","Heterobranchia","""Lower Heterobranchia""","","","Pyramidelloidea","Amathinidae","","","Iselica","","","",0,,0
89745.00,6420.00,"Iselica obtusa","MOLLUSCA","Conchifera","Gastropoda","Orthogastropoda","","Heterobranchia","""Lower Heterobranchia""","","","Pyramidelloidea","Amathinidae","","","Iselica","","obtusa","(Carpenter 1864)",0,,0
89750.00,527.00,"Iselica ovoidea","MOLLUSCA","Conchifera","Gastropoda","Orthogastropoda","","Heterobranchia","""Lower Heterobranchia""","","","Pyramidelloidea","Amathinidae","","","Iselica","","ovoidea","(Gould 1853)",0,64.26,0
89800.00,3030.00,"Ringiculoidea","MOLLUSCA","Conchifera","Gastropoda","Orthogastropoda","","Heterobranchia","""Lower Heterobranchia""","","","Ringiculoidea","","","","","","","",0,,0
89900.00,3585.00,"Ringiculidae","MOLLUSCA","Conchifera","Gastropoda","Orthogastropoda","","Heterobranchia","""Lower Heterobranchia""","","","Ringiculoidea","Ringiculidae","","","","","","",0,,0
90000.00,5279.00,"Microglyphis sp","MOLLUSCA","Conchifera","Gastropoda","Orthogastropoda","","Heterobranchia","""Lower Heterobranchia""","","","Ringiculoidea","Ringiculidae","","","Microglyphis","","","",0,,0
90050.00,528.00,"Microglyphis brevicula","MOLLUSCA","Conchifera","Gastropoda","Orthogastropoda","","Heterobranchia","""Lower Heterobranchia""","","","Ringiculoidea","Ringiculidae","","","Microglyphis","","brevicula","(Dall 1902)",0,,0
90100.00,2743.00,"Opisthobranchia","MOLLUSCA","Conchifera","Gastropoda","Orthogastropoda","","Heterobranchia","Opisthobranchia","","","","","","","","","","",0,,0
90300.00,2906.00,"Bulloidea","MOLLUSCA","Conchifera","Gastropoda","Orthogastropoda","","Heterobranchia","Opisthobranchia","Cephalaspidea","","Bulloidea","","","","","","","",0,,0
90400.00,3169.00,"Bullidae","MOLLUSCA","Conchifera","Gastropoda","Orthogastropoda","","Heterobranchia","Opisthobranchia","Cephalaspidea","","Bulloidea","Bullidae","","","","","","",0,,0
90500.00,4229.00,"Bulla sp","MOLLUSCA","Conchifera","Gastropoda","Orthogastropoda","","Heterobranchia","Opisthobranchia","Cephalaspidea","","Bulloidea","Bullidae","","","Bulla","","","",0,,0
90550.00,529.00,"Bulla gouldiana","MOLLUSCA","Conchifera","Gastropoda","Orthogastropoda","","Heterobranchia","Opisthobranchia","Cephalaspidea","","Bulloidea","Bullidae","","","Bulla","","gouldiana","Pilsbry 1895",0,64.47,0
90600.00,2938.00,"Diaphanoidea","MOLLUSCA","Conchifera","Gastropoda","Orthogastropoda","","Heterobranchia","Opisthobranchia","Cephalaspidea","","Diaphanoidea","","","","","","","",0,,0
90700.00,3257.00,"Diaphanidae","MOLLUSCA","Conchifera","Gastropoda","Orthogastropoda","","Heterobranchia","Opisthobranchia","Cephalaspidea","","Diaphanoidea","Diaphanidae","","","","","","",0,,0
90800.00,3738.00,"Diaphaninae","MOLLUSCA","Conchifera","Gastropoda","Orthogastropoda","","Heterobranchia","Opisthobranchia","Cephalaspidea","","Diaphanoidea","Diaphanidae","Diaphaninae","","","","","",0,,0
90900.00,4558.00,"Diaphana sp","MOLLUSCA","Conchifera","Gastropoda","Orthogastropoda","","Heterobranchia","Opisthobranchia","Cephalaspidea","","Diaphanoidea","Diaphanidae","Diaphaninae","","Diaphana","","","",0,,0
90950.00,530.00,"Diaphana californica","MOLLUSCA","Conchifera","Gastropoda","Orthogastropoda","","Heterobranchia","Opisthobranchia","Cephalaspidea","","Diaphanoidea","Diaphanidae","Diaphaninae","","Diaphana","","californica","Dall 1919",0,,0
91000.00,2958.00,"Haminoeoidea","MOLLUSCA","Conchifera","Gastropoda","Orthogastropoda","","Heterobranchia","Opisthobranchia","Cephalaspidea","","Haminoeoidea","","","","","","","",0,,0
91100.00,3339.00,"Haminoeidae","MOLLUSCA","Conchifera","Gastropoda","Orthogastropoda","","Heterobranchia","Opisthobranchia","Cephalaspidea","","Haminoeoidea","Haminoeidae","","","","","","",0,,0
91200.00,3754.00,"Haminoeinae","MOLLUSCA","Conchifera","Gastropoda","Orthogastropoda","","Heterobranchia","Opisthobranchia","Cephalaspidea","","Haminoeoidea","Haminoeidae","Haminoeinae","","","","","",0,,0
91300.00,4881.00,"Haminoea sp","MOLLUSCA","Conchifera","Gastropoda","Orthogastropoda","","Heterobranchia","Opisthobranchia","Cephalaspidea","","Haminoeoidea","Haminoeidae","Haminoeinae","","Haminoea","","","",0,,0
91350.00,531.00,"Haminoea vesicula","MOLLUSCA","Conchifera","Gastropoda","Orthogastropoda","","Heterobranchia","Opisthobranchia","Cephalaspidea","","Haminoeoidea","Haminoeidae","Haminoeinae","","Haminoea","","vesicula","(Gould 1855)",0,29.86,0
